Timestamp(Standard),CH0:Conductivity(mS/cm),CH1:Temperature(degC),CH2:Depth(dbar),CH3:Salinity(PSU)
2024-01-28 16:25:07,31.499,8.943,31.197,29.180
2024-01-28 16:35:07,31.489,9.039,31.141,29.091
2024-01-28 16:45:06,31.269,9.443,31.146,28.543
2024-01-28 16:55:04,31.494,9.021,31.042,29.111
2024-01-28 17:05:02,31.317,9.378,31.047,28.643
2024-01-28 17:15:02,31.390,9.244,30.994,28.824
2024-01-28 17:25:02,31.290,9.411,30.962,28.589
2024-01-28 17:35:02,31.271,9.438,30.932,28.548
2024-01-28 17:45:01,31.250,9.514,30.899,28.466
2024-01-28 17:55:00,31.208,9.546,30.866,28.399
2024-01-28 18:04:59,31.246,9.517,30.826,28.461
2024-01-28 18:14:59,31.232,9.521,30.801,28.443
2024-01-28 18:24:59,31.228,9.527,30.763,28.435
2024-01-28 18:34:59,31.245,9.497,30.699,28.476
2024-01-28 18:44:56,31.303,9.413,30.643,28.601
2024-01-28 18:54:55,31.246,9.486,30.582,28.484
2024-01-28 19:04:54,31.257,9.492,30.508,28.491
2024-01-28 19:14:54,31.241,9.477,30.446,28.487
2024-01-28 19:24:54,31.285,9.497,30.344,28.516
2024-01-28 19:34:54,31.262,9.501,30.277,28.489
2024-01-28 19:44:53,31.302,9.543,30.203,28.497
2024-01-28 19:54:52,31.253,9.535,30.121,28.453
2024-01-28 20:04:52,31.264,9.539,30.057,28.461
2024-01-28 20:14:52,31.300,9.605,29.977,28.445
2024-01-28 20:24:51,31.313,9.652,29.928,28.421
2024-01-28 20:34:51,31.293,9.646,29.869,28.406
2024-01-28 20:44:51,31.270,9.636,29.819,28.390
2024-01-28 20:54:51,31.258,9.637,29.802,28.377
2024-01-28 21:04:51,31.177,9.657,29.779,28.281
2024-01-28 21:14:50,31.223,9.629,29.769,28.349
2024-01-28 21:24:50,31.212,9.603,29.774,28.359
2024-01-28 21:34:50,31.342,9.522,29.792,28.554
2024-01-28 21:44:49,31.277,9.668,29.821,28.372
2024-01-28 21:54:48,31.265,9.670,29.832,28.359
2024-01-28 22:04:47,31.399,9.367,29.849,28.735
2024-01-28 22:14:46,31.400,9.371,29.880,28.733
2024-01-28 22:24:45,31.434,9.259,29.912,28.857
2024-01-28 22:34:44,31.362,9.472,29.986,28.613
2024-01-28 22:44:43,31.440,9.197,29.979,28.913
2024-01-28 22:54:42,31.555,8.776,30.001,29.376
2024-01-28 23:04:41,31.530,9.000,30.090,29.166
2024-01-28 23:14:40,31.561,8.729,30.107,29.420
2024-01-28 23:24:39,31.571,8.736,30.166,29.425
2024-01-28 23:34:39,31.570,8.688,30.196,29.464
2024-01-28 23:44:39,31.570,8.663,30.234,29.485
2024-01-28 23:54:37,31.570,8.632,30.267,29.511
2024-01-29 00:04:37,31.574,8.568,30.309,29.568
2024-01-29 00:14:36,31.570,8.501,30.368,29.620
2024-01-29 00:24:35,31.563,8.467,30.422,29.642
2024-01-29 00:34:35,31.566,8.461,30.498,29.649
2024-01-29 00:44:35,31.567,8.392,30.580,29.709
2024-01-29 00:54:35,31.566,8.424,30.686,29.680
2024-01-29 01:04:33,31.570,8.444,30.786,29.668
2024-01-29 01:14:33,31.555,8.239,30.858,29.825
2024-01-29 01:24:32,31.561,8.245,30.999,29.826
2024-01-29 01:34:32,31.568,8.374,31.139,29.725
2024-01-29 01:44:31,31.574,8.398,31.271,29.711
2024-01-29 01:54:31,31.568,8.337,31.393,29.756
2024-01-29 02:04:30,31.560,8.299,31.510,29.779
2024-01-29 02:14:30,31.556,8.296,31.649,29.778
2024-01-29 02:24:30,31.557,8.297,31.758,29.778
2024-01-29 02:34:30,31.544,8.250,31.846,29.804
2024-01-29 02:44:30,31.563,8.304,31.936,29.777
2024-01-29 02:54:29,31.542,8.342,32.007,29.725
2024-01-29 03:04:28,31.533,8.164,32.052,29.865
2024-01-29 03:14:27,31.556,8.287,32.085,29.785
2024-01-29 03:24:27,31.561,8.304,32.101,29.775
2024-01-29 03:34:26,31.552,8.277,32.119,29.789
2024-01-29 03:44:26,31.535,8.178,32.104,29.856
2024-01-29 03:54:26,31.505,8.060,32.080,29.925
2024-01-29 04:04:25,31.530,8.182,32.053,29.846
2024-01-29 04:14:23,31.496,8.009,31.999,29.959
2024-01-29 04:24:22,31.497,8.021,31.995,29.950
2024-01-29 04:34:21,31.495,8.005,31.952,29.961
2024-01-29 04:44:21,31.493,7.972,31.910,29.987
2024-01-29 04:54:20,31.493,7.921,31.885,30.032
2024-01-29 05:04:20,31.486,7.917,31.853,30.027
2024-01-29 05:14:20,31.472,7.829,31.820,30.087
2024-01-29 05:24:20,31.465,7.805,31.796,30.101
2024-01-29 05:34:20,31.459,7.766,31.765,30.128
2024-01-29 05:44:20,31.467,7.768,31.748,30.135
2024-01-29 05:54:18,31.538,8.108,31.760,29.918
2024-01-29 06:04:18,31.421,7.700,31.682,30.146
2024-01-29 06:14:17,31.538,8.111,31.688,29.917
2024-01-29 06:24:17,31.411,7.652,31.614,30.176
2024-01-29 06:34:16,31.484,7.872,31.600,30.064
2024-01-29 06:44:16,31.421,7.661,31.531,30.179
2024-01-29 06:54:15,31.415,7.639,31.481,30.192
2024-01-29 07:04:13,31.418,7.652,31.417,30.184
2024-01-29 07:14:13,31.430,7.675,31.347,30.177
2024-01-29 07:24:12,31.434,7.675,31.271,30.181
2024-01-29 07:34:11,31.549,8.201,31.221,29.850
2024-01-29 07:44:11,31.500,7.929,31.094,30.032
2024-01-29 07:54:11,31.499,7.963,30.993,30.002
2024-01-29 08:04:10,31.471,7.827,30.896,30.089
2024-01-29 08:14:09,31.485,7.927,30.809,30.018
2024-01-29 08:24:07,31.519,8.064,30.713,29.937
2024-01-29 08:34:07,31.564,8.340,30.685,29.749
2024-01-29 08:44:07,31.579,8.470,30.596,29.655
2024-01-29 08:54:06,31.565,8.344,30.499,29.747
2024-01-29 09:04:06,31.565,8.336,30.459,29.754
2024-01-29 09:14:05,31.575,8.433,30.400,29.682
2024-01-29 09:24:02,31.565,8.351,30.363,29.741
2024-01-29 09:34:02,31.562,8.335,30.322,29.752
2024-01-29 09:44:01,31.556,8.301,30.288,29.775
2024-01-29 09:54:01,31.557,8.283,30.285,29.790
2024-01-29 10:04:00,31.554,8.277,30.279,29.792
2024-01-29 10:14:00,31.557,8.284,30.282,29.789
2024-01-29 10:24:00,31.596,8.621,30.301,29.547
2024-01-29 10:34:00,31.592,8.587,30.307,29.571
2024-01-29 10:44:00,31.597,8.696,30.334,29.485
2024-01-29 10:53:59,31.594,8.716,30.342,29.466
2024-01-29 11:03:59,31.593,8.644,30.335,29.525
2024-01-29 11:13:59,31.596,8.744,30.353,29.444
2024-01-29 11:23:58,31.596,8.717,30.352,29.467
2024-01-29 11:33:58,31.590,8.633,30.351,29.530
2024-01-29 11:43:57,31.591,8.721,30.362,29.458
2024-01-29 11:53:57,31.583,8.527,30.349,29.611
2024-01-29 12:03:56,31.582,8.500,30.368,29.633
2024-01-29 12:13:55,31.584,8.482,30.375,29.650
2024-01-29 12:23:55,31.582,8.459,30.403,29.668
2024-01-29 12:33:54,31.584,8.452,30.424,29.676
2024-01-29 12:43:54,31.563,8.307,30.444,29.777
2024-01-29 12:53:53,31.579,8.410,30.512,29.706
2024-01-29 13:03:53,31.560,8.340,30.561,29.745
2024-01-29 13:13:53,31.589,8.433,30.639,29.696
2024-01-29 13:23:53,31.570,8.341,30.707,29.754
2024-01-29 13:33:52,31.581,8.422,30.820,29.698
2024-01-29 13:43:50,31.581,8.434,30.929,29.688
2024-01-29 13:53:49,31.540,8.185,30.998,29.856
2024-01-29 14:03:49,31.531,8.121,31.101,29.900
2024-01-29 14:13:48,31.523,8.089,31.209,29.920
2024-01-29 14:23:48,31.578,8.374,31.336,29.735
2024-01-29 14:33:46,31.581,8.447,31.404,29.677
2024-01-29 14:43:46,31.583,8.461,31.466,29.667
2024-01-29 14:53:45,31.578,8.432,31.524,29.686
2024-01-29 15:03:44,31.586,8.511,31.571,29.628
2024-01-29 15:13:43,31.509,8.156,31.553,29.847
2024-01-29 15:23:42,31.528,8.347,31.605,29.705
2024-01-29 15:33:42,31.549,8.643,31.624,29.479
2024-01-29 15:43:42,31.520,8.488,31.576,29.578
2024-01-29 15:53:42,31.523,8.483,31.540,29.586
2024-01-29 16:03:42,31.513,8.488,31.500,29.571
2024-01-29 16:13:42,31.514,8.442,31.448,29.611
2024-01-29 16:23:42,31.527,8.575,31.408,29.513
2024-01-29 16:33:42,31.535,8.667,31.351,29.445
2024-01-29 16:43:42,31.543,8.663,31.290,29.457
2024-01-29 16:53:42,31.547,8.725,31.234,29.409
2024-01-29 17:03:42,31.541,8.753,31.183,29.380
2024-01-29 17:13:41,31.564,8.695,31.130,29.451
2024-01-29 17:23:41,31.571,8.693,31.072,29.460
2024-01-29 17:33:41,31.573,8.706,31.031,29.452
2024-01-29 17:43:40,31.582,8.729,30.990,29.443
2024-01-29 17:53:39,31.572,8.754,30.941,29.410
2024-01-29 18:03:39,31.558,8.794,30.913,29.364
2024-01-29 18:13:39,31.563,8.766,30.869,29.391
2024-01-29 18:23:38,31.578,8.703,30.825,29.460
2024-01-29 18:33:38,31.584,8.676,30.793,29.489
2024-01-29 18:43:37,31.575,8.615,30.738,29.530
2024-01-29 18:53:36,31.578,8.692,30.697,29.469
2024-01-29 19:03:36,31.572,8.592,30.628,29.546
2024-01-29 19:13:36,31.569,8.460,30.564,29.654
2024-01-29 19:23:35,31.558,8.678,30.527,29.460
2024-01-29 19:33:35,31.577,8.539,30.438,29.595
2024-01-29 19:43:33,31.579,8.619,30.357,29.531
2024-01-29 19:53:32,31.579,8.605,30.278,29.543
2024-01-29 20:03:31,31.578,8.594,30.200,29.551
2024-01-29 20:13:30,31.574,8.620,30.122,29.525
2024-01-29 20:23:28,31.572,8.835,30.049,29.345
2024-01-29 20:33:28,31.558,8.823,29.971,29.340
2024-01-29 20:43:28,31.571,8.901,29.903,29.289
2024-01-29 20:53:28,31.549,8.485,29.806,29.612
2024-01-29 21:03:26,31.547,8.501,29.765,29.597
2024-01-29 21:13:26,31.549,8.477,29.735,29.619
2024-01-29 21:23:26,31.573,8.794,29.730,29.379
2024-01-29 21:33:26,31.572,8.591,29.683,29.547
2024-01-29 21:43:26,31.534,8.349,29.662,29.711
2024-01-29 21:53:25,31.537,8.367,29.681,29.699
2024-01-29 22:03:23,31.557,8.460,29.712,29.641
2024-01-29 22:13:23,31.508,8.212,29.720,29.800
2024-01-29 22:23:21,31.504,8.209,29.746,29.799
2024-01-29 22:33:20,31.492,8.133,29.781,29.850
2024-01-29 22:43:19,31.469,7.898,29.801,30.027
2024-01-29 22:53:19,31.481,8.140,29.838,29.832
2024-01-29 23:03:18,31.456,8.065,29.875,29.871
2024-01-29 23:13:16,31.460,8.074,29.924,29.866
2024-01-29 23:23:16,31.491,8.222,29.983,29.773
2024-01-29 23:33:16,31.456,8.079,29.982,29.858
2024-01-29 23:43:15,31.464,8.082,30.013,29.864
2024-01-29 23:53:13,31.470,8.096,30.048,29.858
2024-01-30 00:03:12,31.471,8.060,30.096,29.890
2024-01-30 00:13:12,31.468,8.036,30.143,29.907
2024-01-30 00:23:11,31.478,8.040,30.173,29.915
2024-01-30 00:33:10,31.495,8.210,30.231,29.787
2024-01-30 00:43:10,31.483,8.064,30.264,29.898
2024-01-30 00:53:09,31.481,8.046,30.328,29.912
2024-01-30 01:03:07,31.465,7.974,30.402,29.957
2024-01-30 01:13:05,31.502,8.160,30.497,29.837
2024-01-30 01:23:05,31.519,8.319,30.578,29.720
2024-01-30 01:33:05,31.501,8.214,30.684,29.789
2024-01-30 01:43:04,31.490,8.216,30.802,29.776
2024-01-30 01:53:02,31.485,8.149,30.921,29.828
2024-01-30 02:03:01,31.499,8.227,31.062,29.777
2024-01-30 02:13:00,31.492,8.225,31.189,29.771
2024-01-30 02:22:58,31.513,8.322,31.332,29.712
2024-01-30 02:32:57,31.522,8.465,31.454,29.601
2024-01-30 02:42:57,31.511,8.304,31.539,29.725
2024-01-30 02:52:56,31.521,8.402,31.653,29.652
2024-01-30 03:02:55,31.490,8.214,31.738,29.778
2024-01-30 03:12:54,31.492,8.205,31.821,29.788
2024-01-30 03:22:54,31.448,8.004,31.863,29.913
2024-01-30 03:32:53,31.454,8.055,31.928,29.875
2024-01-30 03:42:50,31.456,7.976,31.952,29.945
2024-01-30 03:52:49,31.463,7.993,31.981,29.938
2024-01-30 04:02:49,31.442,7.878,31.962,30.014
2024-01-30 04:12:48,31.464,7.983,31.963,29.947
2024-01-30 04:22:47,31.456,7.948,31.943,29.969
2024-01-30 04:32:46,31.444,7.891,31.892,30.006
2024-01-30 04:42:45,31.441,7.866,31.836,30.023
2024-01-30 04:52:44,31.436,7.849,31.797,30.033
2024-01-30 05:02:44,31.442,7.859,31.764,30.030
2024-01-30 05:12:43,31.459,7.949,31.727,29.971
2024-01-30 05:22:43,31.446,7.960,31.674,29.948
2024-01-30 05:32:43,31.450,7.960,31.638,29.952
2024-01-30 05:42:43,31.470,8.040,31.613,29.905
2024-01-30 05:52:43,31.473,8.100,31.576,29.857
2024-01-30 06:02:43,31.469,8.026,31.528,29.915
2024-01-30 06:12:42,31.438,7.889,31.488,30.001
2024-01-30 06:22:40,31.405,7.838,31.464,30.010
2024-01-30 06:32:39,31.398,7.807,31.433,30.029
2024-01-30 06:42:39,31.409,7.938,31.415,29.929
2024-01-30 06:52:39,31.420,8.005,31.376,29.883
2024-01-30 07:02:38,31.449,8.114,31.338,29.820
2024-01-30 07:12:38,31.466,8.181,31.289,29.781
2024-01-30 07:22:36,31.456,8.181,31.218,29.770
2024-01-30 07:32:36,31.424,8.057,31.141,29.843
2024-01-30 07:42:36,31.414,8.024,31.065,29.861
2024-01-30 07:52:36,31.413,8.016,30.983,29.866
2024-01-30 08:02:34,31.419,8.033,30.895,29.858
2024-01-30 08:12:34,31.457,8.157,30.809,29.793
2024-01-30 08:22:33,31.468,8.146,30.709,29.813
2024-01-30 08:32:33,31.426,7.982,30.602,29.908
2024-01-30 08:42:33,31.464,8.101,30.523,29.847
2024-01-30 08:52:32,31.462,8.096,30.421,29.850
2024-01-30 09:02:31,31.479,8.171,30.342,29.804
2024-01-30 09:12:31,31.480,8.204,30.260,29.776
2024-01-30 09:22:31,31.467,8.133,30.175,29.823
2024-01-30 09:32:29,31.473,8.174,30.112,29.795
2024-01-30 09:42:29,31.477,8.215,30.063,29.764
2024-01-30 09:52:29,31.477,8.192,30.022,29.783
2024-01-30 10:02:28,31.470,8.192,29.992,29.777
2024-01-30 10:12:27,31.468,8.176,29.963,29.788
2024-01-30 10:22:27,31.468,8.162,29.943,29.800
2024-01-30 10:32:27,31.469,8.160,29.960,29.803
2024-01-30 10:42:26,31.475,8.184,29.968,29.789
2024-01-30 10:52:26,31.477,8.241,29.973,29.743
2024-01-30 11:02:26,31.474,8.217,29.985,29.759
2024-01-30 11:12:25,31.480,8.234,30.011,29.751
2024-01-30 11:22:24,31.481,8.262,30.039,29.729
2024-01-30 11:32:23,31.494,8.336,30.059,29.679
2024-01-30 11:42:22,31.480,8.252,30.073,29.736
2024-01-30 11:52:20,31.468,8.161,30.091,29.801
2024-01-30 12:02:19,31.468,8.156,30.114,29.806
2024-01-30 12:12:19,31.460,8.111,30.117,29.835
2024-01-30 12:22:19,31.448,8.054,30.131,29.871
2024-01-30 12:32:19,31.448,8.071,30.163,29.857
2024-01-30 12:42:16,31.446,8.069,30.182,29.857
2024-01-30 12:52:16,31.441,8.052,30.203,29.866
2024-01-30 13:02:16,31.441,8.062,30.238,29.856
2024-01-30 13:12:15,31.443,8.074,30.274,29.848
2024-01-30 13:22:14,31.437,8.067,30.335,29.848
2024-01-30 13:32:13,31.444,8.054,30.406,29.866
2024-01-30 13:42:12,31.429,7.996,30.473,29.900
2024-01-30 13:52:11,31.430,8.002,30.568,29.896
2024-01-30 14:02:11,31.433,8.025,30.678,29.879
2024-01-30 14:12:11,31.427,7.987,30.789,29.905
2024-01-30 14:22:11,31.433,8.036,30.900,29.870
2024-01-30 14:32:10,31.441,8.066,31.010,29.852
2024-01-30 14:42:10,31.449,8.113,31.123,29.822
2024-01-30 14:52:10,31.431,8.022,31.220,29.880
2024-01-30 15:02:08,31.476,8.220,31.324,29.759
2024-01-30 15:12:08,31.454,8.089,31.390,29.847
2024-01-30 15:22:07,31.431,8.009,31.441,29.891
2024-01-30 15:32:06,31.446,8.045,31.512,29.876
2024-01-30 15:42:05,31.457,8.057,31.553,29.877
2024-01-30 15:52:03,31.446,7.921,31.553,29.982
2024-01-30 16:02:02,31.441,7.992,31.565,29.915
2024-01-30 16:12:01,31.444,7.854,31.522,30.036
2024-01-30 16:22:00,31.442,7.850,31.505,30.039
2024-01-30 16:32:00,31.443,7.823,31.456,30.063
2024-01-30 16:41:57,31.442,7.819,31.396,30.066
2024-01-30 16:51:57,31.444,7.817,31.354,30.068
2024-01-30 17:01:56,31.444,7.821,31.299,30.066
2024-01-30 17:11:55,31.444,7.816,31.243,30.070
2024-01-30 17:21:55,31.439,7.802,31.196,30.077
2024-01-30 17:31:53,31.437,7.763,31.140,30.108
2024-01-30 17:41:53,31.421,7.815,31.101,30.047
2024-01-30 17:51:53,31.420,7.844,31.065,30.021
2024-01-30 18:01:52,31.417,7.791,31.014,30.064
2024-01-30 18:11:52,31.418,7.809,30.983,30.049
2024-01-30 18:21:51,31.433,7.907,30.967,29.980
2024-01-30 18:31:50,31.445,7.932,30.937,29.972
2024-01-30 18:41:48,31.447,7.943,30.914,29.964
2024-01-30 18:51:48,31.463,7.978,30.904,29.951
2024-01-30 19:01:48,31.439,7.978,30.878,29.926
2024-01-30 19:11:45,31.440,7.890,30.845,30.002
2024-01-30 19:21:45,31.448,7.925,30.815,29.980
2024-01-30 19:31:44,31.434,7.876,30.745,30.009
2024-01-30 19:41:42,31.419,7.816,30.691,30.043
2024-01-30 19:51:42,31.453,7.932,30.661,29.980
2024-01-30 20:01:42,31.459,7.952,30.586,29.969
2024-01-30 20:11:41,31.472,7.967,30.533,29.970
2024-01-30 20:21:41,31.468,7.959,30.475,29.972
2024-01-30 20:31:41,31.434,7.851,30.378,30.029
2024-01-30 20:41:41,31.427,7.808,30.300,30.059
2024-01-30 20:51:41,31.419,7.776,30.215,30.078
2024-01-30 21:01:39,31.416,7.746,30.134,30.102
2024-01-30 21:11:38,31.427,7.792,30.077,30.073
2024-01-30 21:21:37,31.426,7.792,29.995,30.073
2024-01-30 21:31:34,31.409,7.628,29.932,30.196
2024-01-30 21:41:33,31.419,7.665,29.899,30.174
2024-01-30 21:51:33,31.430,7.797,29.881,30.071
2024-01-30 22:01:33,31.433,7.777,29.843,30.092
2024-01-30 22:11:31,31.430,7.783,29.823,30.084
2024-01-30 22:21:30,31.422,7.768,29.804,30.089
2024-01-30 22:31:30,31.406,7.714,29.782,30.119
2024-01-30 22:41:30,31.416,7.737,29.794,30.109
2024-01-30 22:51:30,31.402,7.653,29.796,30.166
2024-01-30 23:01:29,31.475,7.915,29.845,30.018
2024-01-30 23:11:29,31.484,7.963,29.880,29.987
2024-01-30 23:21:28,31.547,8.246,29.944,29.811
2024-01-30 23:31:27,31.558,8.414,29.996,29.681
2024-01-30 23:41:26,31.587,8.648,30.049,29.515
2024-01-30 23:51:25,31.595,8.788,30.081,29.406
2024-01-31 00:01:24,31.541,8.246,30.096,29.805
2024-01-31 00:11:24,31.572,8.708,30.195,29.449
2024-01-31 00:21:20,31.492,8.005,30.152,29.959
2024-01-31 00:31:20,31.518,8.065,30.216,29.935
2024-01-31 00:41:20,31.478,7.919,30.235,30.018
2024-01-31 00:51:19,31.465,7.804,30.274,30.103
2024-01-31 01:01:17,31.468,7.771,30.312,30.135
2024-01-31 01:11:16,31.441,7.590,30.346,30.263
2024-01-31 01:21:15,31.510,8.055,30.423,29.935
2024-01-31 01:31:14,31.449,7.570,30.439,30.288
2024-01-31 01:41:13,31.471,7.722,30.521,30.180
2024-01-31 01:51:11,31.476,7.829,30.580,30.093
2024-01-31 02:01:11,31.478,7.812,30.641,30.110
2024-01-31 02:11:10,31.445,7.725,30.714,30.149
2024-01-31 02:21:10,31.470,7.871,30.838,30.051
2024-01-31 02:31:10,31.458,7.822,30.932,30.080
2024-01-31 02:41:09,31.444,7.734,31.034,30.141
2024-01-31 02:51:09,31.424,7.629,31.167,30.211
2024-01-31 03:01:09,31.423,7.593,31.297,30.241
2024-01-31 03:11:08,31.466,7.830,31.444,30.081
2024-01-31 03:21:08,31.448,7.739,31.522,30.141
2024-01-31 03:31:07,31.445,7.759,31.636,30.120
2024-01-31 03:41:06,31.418,7.614,31.732,30.217
2024-01-31 03:51:05,31.397,7.555,31.813,30.245
2024-01-31 04:01:04,31.387,7.511,31.859,30.273
2024-01-31 04:11:04,31.393,7.495,31.899,30.294
2024-01-31 04:21:03,31.409,7.570,31.946,30.245
2024-01-31 04:31:02,31.449,7.748,31.975,30.133
2024-01-31 04:41:02,31.480,7.892,31.983,30.042
2024-01-31 04:51:02,31.449,7.746,31.941,30.136
2024-01-31 05:01:01,31.461,7.804,31.926,30.097
2024-01-31 05:11:00,31.442,7.706,31.883,30.162
2024-01-31 05:20:59,31.453,7.738,31.843,30.147
2024-01-31 05:30:59,31.464,7.813,31.792,30.094
2024-01-31 05:40:59,31.497,8.218,31.789,29.783
2024-01-31 05:50:59,31.493,8.054,31.721,29.917
2024-01-31 06:00:58,31.516,8.119,31.664,29.886
2024-01-31 06:10:58,31.516,8.241,31.647,29.782
2024-01-31 06:20:58,31.522,8.557,31.633,29.523
2024-01-31 06:30:57,31.514,8.178,31.557,29.834
2024-01-31 06:40:55,31.528,8.294,31.521,29.750
2024-01-31 06:50:55,31.527,8.270,31.487,29.770
2024-01-31 07:00:55,31.523,8.152,31.442,29.866
2024-01-31 07:10:55,31.530,8.169,31.399,29.859
2024-01-31 07:20:54,31.527,8.133,31.347,29.886
2024-01-31 07:30:53,31.526,8.121,31.302,29.895
2024-01-31 07:40:51,31.553,8.322,31.271,29.753
2024-01-31 07:50:50,31.548,8.278,31.205,29.785
2024-01-31 08:00:50,31.555,8.282,31.150,29.788
2024-01-31 08:10:50,31.557,8.284,31.078,29.790
2024-01-31 08:20:50,31.546,8.253,30.997,29.804
2024-01-31 08:30:49,31.551,8.255,30.926,29.807
2024-01-31 08:40:48,31.599,8.582,30.858,29.583
2024-01-31 08:50:46,31.526,8.092,30.730,29.921
2024-01-31 09:00:45,31.533,8.093,30.651,29.926
2024-01-31 09:10:44,31.510,7.960,30.556,30.016
2024-01-31 09:20:43,31.507,7.940,30.489,30.031
2024-01-31 09:30:40,31.508,7.949,30.411,30.023
2024-01-31 09:40:39,31.505,7.932,30.326,30.035
2024-01-31 09:50:37,31.505,7.931,30.255,30.036
2024-01-31 10:00:37,31.490,7.858,30.185,30.083
2024-01-31 10:10:37,31.497,7.880,30.129,30.071
2024-01-31 10:20:37,31.498,7.892,30.080,30.062
2024-01-31 10:30:36,31.505,7.909,30.038,30.055
2024-01-31 10:40:35,31.517,7.943,30.011,30.039
2024-01-31 10:50:35,31.496,7.877,29.986,30.073
2024-01-31 11:00:34,31.494,7.844,29.972,30.099
2024-01-31 11:10:33,31.523,7.963,29.971,30.028
2024-01-31 11:20:31,31.505,7.887,29.979,30.074
2024-01-31 11:30:31,31.505,7.888,30.009,30.072
2024-01-31 11:40:30,31.473,7.728,30.017,30.177
2024-01-31 11:50:28,31.477,7.716,30.036,30.192
2024-01-31 12:00:28,31.481,7.726,30.065,30.188
2024-01-31 12:10:27,31.458,7.679,30.083,30.204
2024-01-31 12:20:27,31.473,7.657,30.102,30.238
2024-01-31 12:30:27,31.504,7.790,30.128,30.156
2024-01-31 12:40:26,31.485,7.760,30.139,30.162
2024-01-31 12:50:25,31.503,7.942,30.183,30.025
2024-01-31 13:00:24,31.497,7.915,30.192,30.042
2024-01-31 13:10:24,31.498,7.908,30.214,30.049
2024-01-31 13:20:22,31.511,8.015,30.252,29.970
2024-01-31 13:30:21,31.508,7.977,30.287,30.000
2024-01-31 13:40:21,31.494,7.881,30.323,30.067
2024-01-31 13:50:21,31.495,7.880,30.376,30.069
2024-01-31 14:00:21,31.489,7.849,30.427,30.089
2024-01-31 14:10:20,31.479,7.806,30.500,30.117
2024-01-31 14:20:20,31.475,7.762,30.591,30.150
2024-01-31 14:30:20,31.469,7.707,30.679,30.191
2024-01-31 14:40:20,31.464,7.689,30.772,30.201
2024-01-31 14:50:20,31.461,7.672,30.885,30.213
2024-01-31 15:00:18,31.455,7.646,30.994,30.229
2024-01-31 15:10:18,31.454,7.638,31.100,30.234
2024-01-31 15:20:16,31.467,7.671,31.202,30.219
2024-01-31 15:30:14,31.467,7.680,31.287,30.212
2024-01-31 15:40:14,31.468,7.707,31.382,30.190
2024-01-31 15:50:13,31.518,8.023,31.470,29.971
2024-01-31 16:00:12,31.512,8.041,31.507,29.949
2024-01-31 16:10:12,31.482,7.851,31.530,30.080
2024-01-31 16:20:11,31.487,7.906,31.572,30.037
2024-01-31 16:30:07,31.491,7.930,31.587,30.021
2024-01-31 16:40:07,31.493,7.933,31.588,30.021
2024-01-31 16:50:07,31.488,7.894,31.563,30.050
2024-01-31 17:00:02,31.511,8.007,31.554,29.977
2024-01-31 17:10:02,31.537,8.264,31.510,29.786
2024-01-31 17:20:02,31.561,8.748,31.511,29.404
2024-01-31 17:30:00,31.559,8.751,31.445,29.400
2024-01-31 17:39:59,31.561,8.713,31.377,29.433
2024-01-31 17:49:58,31.568,8.934,31.350,29.258
2024-01-31 17:59:57,31.563,8.958,31.290,29.232
2024-01-31 18:09:57,31.564,8.924,31.224,29.262
2024-01-31 18:19:57,31.561,8.945,31.178,29.242
2024-01-31 18:29:57,31.558,8.938,31.129,29.244
2024-01-31 18:39:57,31.558,8.903,31.077,29.273
2024-01-31 18:49:57,31.548,8.660,31.004,29.464
2024-01-31 18:59:57,31.543,8.543,30.962,29.557
2024-01-31 19:09:56,31.557,8.733,30.953,29.413
2024-01-31 19:19:56,31.542,8.471,30.885,29.616
2024-01-31 19:29:55,31.545,8.481,30.859,29.611
2024-01-31 19:39:55,31.552,8.653,30.840,29.474
2024-01-31 19:49:55,31.555,8.749,30.792,29.398
2024-01-31 19:59:53,31.551,8.766,30.744,29.380
2024-01-31 20:09:52,31.553,8.821,30.689,29.336
2024-01-31 20:19:51,31.580,8.925,30.634,29.278
2024-01-31 20:29:48,31.558,8.785,30.555,29.371
2024-01-31 20:39:47,31.563,8.864,30.494,29.310
2024-01-31 20:49:47,31.557,8.869,30.424,29.301
2024-01-31 20:59:45,31.562,8.908,30.354,29.274
2024-01-31 21:09:45,31.550,8.750,30.260,29.391
2024-01-31 21:19:44,31.572,8.989,30.211,29.217
2024-01-31 21:29:43,31.564,8.876,30.123,29.302
2024-01-31 21:39:42,31.573,8.961,30.057,29.241
2024-01-31 21:49:41,31.567,8.932,29.991,29.259
2024-01-31 21:59:40,31.570,8.777,29.917,29.390
2024-01-31 22:09:40,31.560,8.881,29.883,29.294
2024-01-31 22:19:40,31.577,8.496,29.811,29.632
2024-01-31 22:29:40,31.557,8.799,29.830,29.358
2024-01-31 22:39:38,31.556,8.737,29.802,29.409
2024-01-31 22:49:36,31.542,8.224,29.752,29.825
2024-01-31 22:59:36,31.533,8.201,29.781,29.835
2024-01-31 23:09:35,31.529,8.180,29.799,29.849
2024-01-31 23:19:34,31.580,8.445,29.849,29.678
2024-01-31 23:29:34,31.537,8.239,29.851,29.807
